"GEO.id2","GEO.display-label","PopEstimate","Year","Median household income (dollars)","Percent workers commuting by public transportation","Percent population unemployed","Percent no health insurance coverage","Percent income below poverty level","gdp","CENTLAT","CENTLON","INTPTLAT","INTPTLON","UA","UANAME","UAPOP","UZA","UZA Area SQ Miles","UZA Name","UPTs","VRMs","VRHs","Total_Stations_2017","Total_Funding","Federal_Funding","State_Funding","Local_Funding","Other_Funding"
40740,"Roswell, NM Micro Area",65823,2013,45753,1.5,0,17.2,18.8,NA,33.3623791,-104.4688313,33.3616045,-104.4698374,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
40780,"Russellville, AR Micro Area",84440,2013,37037,0.4,0.1,16.5,20.9,NA,35.210348,-93.2358857,35.1995857,-93.2527625,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2215770,2013,57027,2.3,0.1,14.1,16.6,104463.4,NA,NA,NA,NA,"77068","Sacramento, CA Urbanized Area",1723634,28,471,"Sacramento, CA",30908769,18081892,1238632,314,242079320,46843196,55169443,80717010,242079320
40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2215770,2013,57027,2.3,0.1,14.1,16.6,104463.4,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
40980,"Saginaw, MI Metro Area",196542,2013,41548,1.6,0,10.1,17.8,7644.1,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41060,"St. Cloud, MN Metro Area",191306,2013,55513,4.7,0,7.8,13.6,8539.3,45.586165,-94.4723086,45.5930312,-94.4883635,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41100,"St. George, UT Metro Area",147800,2013,51063,3.4,0,16.1,15.9,3955.2,37.2805102,-113.5045219,37.2625308,-113.4878003,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41140,"St. Joseph, MO-KS Metro Area",128989,2013,45024,1.4,0.2,13.5,15.5,5609.6,39.834141,-94.7841207,39.834843,-94.7837537,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41180,"St. Louis, MO-IL Metro Area",2799609,2013,54449,1.6,0.2,10.4,12.9,146335.6,38.6684402,-90.3966351,38.6694673,-90.3959382,"77770","St. Louis, MO--IL Urbanized Area",2150706,20,924,"St. Louis, MO-IL",50533517,35444666,2195065,206,334455706,65795864,16870696,192304060,334455706
41180,"St. Louis, MO-IL Metro Area",2799609,2013,54449,1.6,0.2,10.4,12.9,146335.6,38.6684402,-90.3966351,38.6694673,-90.3959382,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41400,"Salem, OH Micro Area",105893,2013,42100,3,0,14.8,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41420,"Salem, OR Metro Area",400408,2013,47232,3.4,0,15.5,19.4,13132.2,44.9042527,-122.9025078,44.9033845,-122.9017571,"71317","Portland, OR--WA Urbanized Area",1849898,24,524,"Portland, OR-WA",111178005,40648103,3086670,425,886347146,225212271,93712871,420260330,886347146
41420,"Salem, OR Metro Area",400408,2013,47232,3.4,0,15.5,19.4,13132.2,44.9042527,-122.9025078,44.9033845,-122.9017571,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41500,"Salinas, CA Metro Area",428826,2013,57052,2.2,1.7,23.1,17.9,20559.5,36.2394845,-121.3066668,36.240107,-121.3155723,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41540,"Salisbury, MD-DE Metro Area",385438,2013,50009,2.1,0.1,12,15.4,15130,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41620,"Salt Lake City, UT Metro Area",1140483,2013,61520,1.7,0.1,15.7,12.4,71636.4,40.5487207,-112.6250865,40.5077603,-112.6542892,"78499","Salt Lake City--West Valley City, UT Urbanized Area",1021243,42,278,"Salt Lake City-West Valley City, UT",44265378,37191308,1948591,1010,423957644,96205891,203871168,0,423957644
41620,"Salt Lake City, UT Metro Area",1140483,2013,61520,1.7,0.1,15.7,12.4,71636.4,40.5487207,-112.6250865,40.5077603,-112.6542892,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41660,"San Angelo, TX Metro Area",116914,2013,46010,5.8,4.4,20.2,12.2,4828.4,31.3637884,-100.6731673,31.3653095,-100.6594181,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41700,"San Antonio-New Braunfels, TX Metro Area",2277516,2013,51716,1.7,0.9,19.4,16.3,101348.2,29.4283549,-98.6018,29.4330599,-98.6069734,"78580","San Antonio, TX Urbanized Area",1758210,26,597,"San Antonio, TX",45341036,33144776,2102099,50,233566196,54277192,1335431,149566353,233566196
41700,"San Antonio-New Braunfels, TX Metro Area",2277516,2013,51716,1.7,0.9,19.4,16.3,101348.2,29.4283549,-98.6018,29.4330599,-98.6069734,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41740,"San Diego-Carlsbad, CA Metro Area",3211252,2013,61426,3.1,3,16.3,15.2,198311.6,NA,NA,NA,NA,"78661","San Diego, CA Urbanized Area",2956746,15,732,"San Diego, CA",100364352,56535270,3270377,510,652328863,154642903,301844201,69466102,652328863
41740,"San Diego-Carlsbad, CA Metro Area",3211252,2013,61426,3.1,3,16.3,15.2,198311.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41780,"Sandusky, OH Micro Area",76048,2013,46073,2,0,11.9,15.6,NA,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41860,"San Francisco-Oakland-Hayward, CA Metro Area",4516276,2013,79624,4.5,0.1,11,11.5,385451.5,NA,NA,NA,NA,"78904","San Francisco--Oakland, CA Urbanized Area",3281212,13,524,"San Francisco-Oakland, CA",443414066,143030951,8890500,467,3071468754,337430105,475811741,1251945199,3071468754
41860,"San Francisco-Oakland-Hayward, CA Metro Area",4516276,2013,79624,4.5,0.1,11,11.5,385451.5,NA,NA,NA,NA,"79039","San Jose, CA Urbanized Area",1664496,29,286,"San Jose, CA",44420956,24462838,1746365,385,637480280,200894539,217080579,169115592,637480280
41860,"San Francisco-Oakland-Hayward, CA Metro Area",4516276,2013,79624,4.5,0.1,11,11.5,385451.5,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1919641,2013,91533,2.1,0,11.1,10.5,193715.6,36.9093377,-121.3737207,36.9084718,-121.3713721,"78904","San Francisco--Oakland, CA Urbanized Area",3281212,13,524,"San Francisco-Oakland, CA",443414066,143030951,8890500,467,3071468754,337430105,475811741,1251945199,3071468754
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1919641,2013,91533,2.1,0,11.1,10.5,193715.6,36.9093377,-121.3737207,36.9084718,-121.3713721,"79039","San Jose, CA Urbanized Area",1664496,29,286,"San Jose, CA",44420956,24462838,1746365,385,637480280,200894539,217080579,169115592,637480280
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1919641,2013,91533,2.1,0,11.1,10.5,193715.6,36.9093377,-121.3737207,36.9084718,-121.3713721,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",276443,2013,58158,3.5,0.6,11.2,15.3,13094.5,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42100,"Santa Cruz-Watsonville, CA Metro Area",269419,2013,68438,4,0,15.1,14.9,11710.6,37.0215909,-122.0095723,37.0124883,-122.007205,"79039","San Jose, CA Urbanized Area",1664496,29,286,"San Jose, CA",44420956,24462838,1746365,385,637480280,200894539,217080579,169115592,637480280
42100,"Santa Cruz-Watsonville, CA Metro Area",269419,2013,68438,4,0,15.1,14.9,11710.6,37.0215909,-122.0095723,37.0124883,-122.007205,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42140,"Santa Fe, NM Metro Area",147423,2013,51833,2.1,0,17.2,19.4,6974,35.5061224,-105.9763323,35.5145305,-105.9639718,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42200,"Santa Maria-Santa Barbara, CA Metro Area",435697,2013,62421,4.2,0.4,18,16.3,22908.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42220,"Santa Rosa, CA Metro Area",495025,2013,61029,2.9,0.2,13.7,12.4,22890,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42340,"Savannah, GA Metro Area",366047,2013,48958,2.4,1.5,18.4,17.3,15304.1,32.1063759,-81.2700538,32.1091533,-81.2731066,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",562037,2013,45333,2.9,0,8.9,15.5,21871.4,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42620,"Searcy, AR Micro Area",78483,2013,43643,2.7,0,15.7,16.4,NA,35.2562439,-91.7456825,35.2551175,-91.7530339,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3610105,2013,67479,3.6,0.8,12.4,12.6,280291,47.554624,-121.8835938,47.4905993,-121.833996,"80389","Seattle, WA Urbanized Area",3059393,14,1010,"Seattle, WA",201576037,103180742,6595672,1027,2325632545,290926354,219943086,1169850577,2325632545
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3610105,2013,67479,3.6,0.8,12.4,12.6,280291,47.554624,-121.8835938,47.4905993,-121.833996,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42680,"Sebastian-Vero Beach, FL Metro Area",141994,2013,42401,0.8,0.2,19.9,13.4,4417.5,27.6964276,-80.5740566,27.7005283,-80.5747894,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42700,"Sebring, FL Metro Area",97616,2013,33811,1.5,0.2,19.2,18.8,1975.4,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42860,"Seneca, SC Micro Area",75045,2013,40565,0.4,0,17,17.6,NA,34.7533337,-83.0658628,34.7487656,-83.0615395,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
42940,"Sevierville, TN Micro Area",93570,2013,40715,1.8,0,21.9,16,NA,35.7845808,-83.5241353,35.7953454,-83.5184957,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43060,"Shawnee, OK Micro Area",71158,2013,45012,1.8,0.2,16.4,19.8,NA,35.2064764,-96.9483633,35.2113928,-96.957007,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43100,"Sheboygan, WI Metro Area",114922,2013,50678,2.9,0,8.1,11.5,5513.5,43.719946,-87.6348108,43.7451995,-87.7321195,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43140,"Shelby, NC Micro Area",97047,2013,40581,2.5,0,15.2,18.3,NA,35.3340062,-81.555481,35.3346302,-81.5571145,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43300,"Sherman-Denison, TX Metro Area",122353,2013,44378,1.7,0,17.2,16.7,3977.4,33.6267127,-96.6776359,33.624524,-96.675693,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43320,"Show Low, AZ Micro Area",107322,2013,38400,3.9,0,18.6,32.7,NA,35.390359,-110.3204341,35.3907852,-110.3210248,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43340,"Shreveport-Bossier City, LA Metro Area",446471,2013,41583,1.6,1.3,16.3,20.4,21696.1,32.4377139,-93.7450127,32.4376822,-93.7448836,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43420,"Sierra Vista-Douglas, AZ Metro Area",129473,2013,46647,4.5,3.5,12.2,19.1,3968.3,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43580,"Sioux City, IA-NE-SD Metro Area",168491,2013,47270,1.7,0.1,11.5,14.8,8695.6,42.5128362,-96.4364545,42.5129417,-96.4389491,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43620,"Sioux Falls, SD Metro Area",243637,2013,55952,2.3,0.2,9.1,9,15919.1,43.4993408,-96.9897098,43.4954205,-96.9953387,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43740,"Somerset, PA Micro Area",76520,2013,43429,1.7,0,10.1,11.7,NA,39.9722418,-79.0285316,39.9812968,-79.0284859,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43780,"South Bend-Mishawaka, IN-MI Metro Area",318619,2013,40784,3.2,0.1,14,20.1,12407.6,41.7733459,-86.1348374,41.7749808,-86.1230143,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
43900,"Spartanburg, SC Metro Area",318999,2013,41062,1.4,0.2,16.5,18.8,12547,34.9310556,-81.9906745,34.9332708,-81.9910522,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44060,"Spokane-Spokane Valley, WA Metro Area",535189,2013,47485,3.4,0.4,14.9,16.8,21555.1,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44100,"Springfield, IL Metro Area",211695,2013,55366,2.1,0,8.1,15.6,9390.9,39.8293818,-89.6968463,39.828565,-89.6962052,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44140,"Springfield, MA Metro Area",626915,2013,52397,3.7,0.1,3.9,16.8,24688.8,42.3644458,-72.6255944,42.3648332,-72.6194063,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44180,"Springfield, MO Metro Area",450498,2013,41034,2.1,0.1,16.7,18.7,16529.4,37.3609249,-93.1769472,37.3608699,-93.1802617,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44220,"Springfield, OH Metro Area",136167,2013,43742,3.3,0.2,10.8,18.6,4094.6,39.9168031,-83.7838426,39.9170315,-83.783676,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44300,"State College, PA Metro Area",155403,2013,53207,9.9,0.2,7,19.8,7836.5,40.9194087,-77.8200892,40.9091275,-77.8478769,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44340,"Statesboro, GA Micro Area",71214,2013,36153,1.5,0.1,16.8,32.4,NA,32.3967303,-81.7430248,32.3917111,-81.744021,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44420,"Staunton-Waynesboro, VA Metro Area",117077,2013,49767,1.6,0.2,12.5,11.4,4558.4,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44620,"Stevens Point, WI Micro Area",70380,2013,49872,6.2,0,7.2,14.7,NA,44.4758698,-89.5012838,44.4762457,-89.4980699,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44660,"Stillwater, OK Micro Area",79066,2013,36087,4,0.1,14,26,NA,36.0773925,-96.9757438,36.0792254,-96.9752553,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44700,"Stockton-Lodi, CA Metro Area",704379,2013,51432,2.2,0,17.7,19.9,22691.8,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44940,"Sumter, SC Metro Area",108123,2013,39780,2.2,3.1,12.8,19.9,3521.8,33.9161706,-80.3823818,33.9161395,-80.3823757,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
44980,"Sunbury, PA Micro Area",94076,2013,41011,2.4,0,11.3,14.1,NA,40.8517733,-76.7092041,40.8515244,-76.709877,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45060,"Syracuse, NY Metro Area",661934,2013,51496,5.2,0.1,8.7,16,30428.3,43.2000858,-76.0756008,43.0065163,-76.1961336,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45180,"Talladega-Sylacauga, AL Micro Area",92206,2013,37810,1.5,0,13.1,17.3,NA,33.3798933,-86.1662441,33.3693135,-86.1759302,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45220,"Tallahassee, FL Metro Area",373961,2013,44420,2,0.1,13.8,21.5,14145.5,30.3867199,-84.2814335,30.3864255,-84.2804096,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2870569,2013,45880,1.4,0.3,17.1,15.4,125706.3,28.1249532,-82.4640957,28.1259071,-82.4652858,"86599","Tampa--St. Petersburg, FL Urbanized Area",2441770,17,957,"Tampa-St. Petersburg, FL",30985203,24402425,1595721,90,183305379,53345210,15682966,80572927,183305379
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2870569,2013,45880,1.4,0.3,17.1,15.4,125706.3,28.1249532,-82.4640957,28.1259071,-82.4652858,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45460,"Terre Haute, IN Metro Area",168400,2013,40629,3.2,0,16.1,22.3,6418.2,39.3909047,-87.3438965,39.392389,-87.3470958,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45500,"Texarkana, TX-AR Metro Area",149800,2013,40382,1.3,0,16.7,21.4,4876.6,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45540,"The Villages, FL Metro Area",107056,2013,52891,1.2,0,8,10.5,2146,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45780,"Toledo, OH Metro Area",608145,2013,42792,2.6,0,11.1,19.5,30542.3,41.5550969,-83.5153597,41.5553128,-83.5170883,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45820,"Topeka, KS Metro Area",234203,2013,50369,2.1,0.1,12.2,15.4,9818.6,39.0430467,-95.8036009,39.0413888,-95.8026393,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45860,"Torrington, CT Micro Area",186924,2013,70981,3.2,0,8,6.7,NA,41.7922648,-73.2454038,41.7918833,-73.2354042,"37243","Hartford, CT Urbanized Area",924859,47,516,"Hartford, CT",18441663,17262828,967491,31,135232996,11794720,98488064,2003158,135232996
45860,"Torrington, CT Micro Area",186924,2013,70981,3.2,0,8,6.7,NA,41.7922648,-73.2454038,41.7918833,-73.2354042,"10162","Bridgeport--Stamford, CT--NY Urbanized Area",923311,48,466,"Bridgeport-Stamford, CT-NY",12290448,6508027,560127,7,63892373,7958100,40758391,1388886,63892373
45860,"Torrington, CT Micro Area",186924,2013,70981,3.2,0,8,6.7,NA,41.7922648,-73.2454038,41.7918833,-73.2354042,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45900,"Traverse City, MI Micro Area",146358,2013,49270,1.5,0.2,11,12.6,NA,44.9407726,-85.9048923,44.9523239,-85.90832,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
45940,"Trenton, NJ Metro Area",370414,2013,70857,2.5,0,12.9,11.8,28719.1,NA,NA,NA,NA,"63217","New York--Newark, NY--NJ--CT Urbanized Area",18351295,1,3450,"New York-Newark, NY-NJ-CT",4275035192,916260056,57406874,5346,20946488203,2432310223,5921068204,3559765885,20946488203
45940,"Trenton, NJ Metro Area",370414,2013,70857,2.5,0,12.9,11.8,28719.1,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46020,"Truckee-Grass Valley, CA Micro Area",98200,2013,54851,1,0.1,16.2,13.5,NA,39.3017137,-120.7695353,39.2975082,-120.7713429,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46060,"Tucson, AZ Metro Area",996554,2013,43824,2.4,0.5,15.5,19.5,36146.6,32.0990674,-111.7892677,32.1280427,-111.7836574,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46100,"Tullahoma-Manchester, TN Micro Area",100895,2013,42304,2.1,0,13,20.9,NA,NA,NA,NA,NA,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46140,"Tulsa, OK Metro Area",961321,2013,48327,1.4,0.1,16.9,14.8,62959.2,36.2493062,-96.1648984,36.2544287,-96.1773294,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46180,"Tupelo, MS Micro Area",139671,2013,41990,0.8,0,13.7,17,NA,34.264944,-88.684791,34.2682708,-88.6829073,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46220,"Tuscaloosa, AL Metro Area",234008,2013,44895,1.1,0.1,12.4,17.3,11210.5,33.0518887,-87.6566589,33.0571456,-87.6621395,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46300,"Twin Falls, ID Micro Area",101176,2013,44424,2,0,18.6,14,3649.7,42.4351788,-114.5712903,42.4403972,-114.5687294,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46340,"Tyler, TX Metro Area",216080,2013,47745,1.2,0,21.7,17,15001.1,32.3749424,-95.2690261,32.3751052,-95.2689389,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46380,"Ukiah, CA Micro Area",87192,2013,42042,7.1,0,17.6,21.6,NA,39.4322266,-123.4313218,39.4323876,-123.4428811,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46520,"Urban Honolulu, HI Metro Area",983429,2013,73388,4.9,5.7,5.4,9.4,57314.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46540,"Utica-Rome, NY Metro Area",297766,2013,43396,4.1,0.1,7.8,17.5,10309.2,43.3363516,-75.1819896,43.3322796,-75.1731893,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46660,"Valdosta, GA Metro Area",143947,2013,35104,2,2.4,18,26.9,4529.3,30.8296186,-83.2414155,30.8296451,-83.2406398,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
46700,"Vallejo-Fairfield, CA Metro Area",424788,2013,63520,1.8,1.6,13.2,13,19669.5,38.2668061,-121.9401976,38.2672255,-121.939594,"99999","Not in a 2010 urban area",NA,9,NA,"Atlanta, GA",138379911,62094264,3440824,291,808730269,175384866,11310880,423569724,808730269
